catalog_id,list_id,item_id,list_name,sku,product_name,shop_id,mis_item_id,size
32866,54127,427022,BIGP,1218BP048F3,SW10076A BIGP 1218BP048F3 - TERMINAL HO TCP PROOF 12x18,SW10076A,197-2,12x18
32866,54127,428078,BIGP,1823BP048F4,SW10076B BIGP 1823BP048F4 - TERMINAL HO TCP PROOF 17.5x23,SW10076B,197-3,17.5x23
32866,54127,427023,BIGP,1218BP049F3,SW10077A BIGP 1218BP049F3 - WSM CAFE HO TCP PROOF 12x18,SW10077A,197-2,12x18
32866,54127,428079,BIGP,1823BP049F4,SW10077B BIGP 1823BP049F4 - WSM CAFE HO TCP PROOF 17.5x23,SW10077B,197-3,17.5x23
32866,54127,427024,BIGP,1218BP050F3,SW10078A BIGP 1218BP050F3 - ALL STAR TCP PROOF 12x18,SW10078A,197-2,12x18
32866,54127,428080,BIGP,1823BP050F4,SW10078B BIGP 1823BP050F4 - ALL STAR TCP PROOF 17.5x23,SW10078B,197-3,17.5x23
32866,54127,425808,BIGP,1218BP051F3,SW10079A BIGP 1218BP051F3 - TERMINAL BLACK AND WHITE PROOF 12x18,SW10079A,197-2,12x18
32866,54127,427636,BIGP,1823BP051F4,SW10079B BIGP 1823BP051F4 - TERMINAL BLACK AND WHITE PROOF 17.5x23,SW10079B,197-3,17.5x23
32866,54127,427025,BIGP,1218BP052F3,SW10080A BIGP 1218BP052F3 - VERTICAL VIEW OF CLEVELAND BREAKING OVER LAKE ERIE PROOF 12x18,SW10080A,197-2,12x18
32866,54127,428081,BIGP,1823BP052F4,SW10080B BIGP 1823BP052F4 - VERTICAL VIEW OF CLEVELAND BREAKING OVER LAKE ERIE PROOF 17.5x23,SW10080B,197-3,17.5x23
32866,54127,427026,BIGP,1218BP053F3,SW10081A BIGP 1218BP053F3 - VETERANS MEMORAL BRIDGE AT NIGHT PROOF 12x18,SW10081A,197-2,12x18
32866,54127,428082,BIGP,1823BP053F4,SW10081B BIGP 1823BP053F4 - VETERANS MEMORAL BRIDGE AT NIGHT PROOF 17.5x23,SW10081B,197-3,17.5x23
32866,54127,427027,BIGP,1218BP054F3,SW10082A BIGP 1218BP054F3 - VETERANS MEMORAL BRIDGE TOBACCO FILTER PROOF 12x18,SW10082A,197-2,12x18
32866,54127,428083,BIGP,1823BP054F4,SW10082B BIGP 1823BP054F4 - VETERANS MEMORAL BRIDGE TOBACCO FILTER PROOF 17.5x23,SW10082B,197-3,17.5x23
32866,54127,425809,BIGP,1218BP055F3,SW10083A BIGP 1218BP055F3 - GUARDIANS COLLAGE PROOF 12x18,SW10083A,197-2,12x18
32866,54127,427637,BIGP,1823BP055F4,SW10083B BIGP 1823BP055F4 - GUARDIANS COLLAGE PROOF 17.5x23,SW10083B,197-3,17.5x23
32866,54127,427028,BIGP,1218BP056F3,SW10084A BIGP 1218BP056F3 - LAKE ERIE BEACONS AT SUNSET PROOF 12x18,SW10084A,197-2,12x18
32866,54127,428084,BIGP,1823BP056F4,SW10084B BIGP 1823BP056F4 - LAKE ERIE BEACONS AT SUNSET PROOF 17.5x23,SW10084B,197-3,17.5x23
32866,54127,425810,BIGP,1218BP057F3,SW10085A BIGP 1218BP057F3 - 1948 WOLRD SERIES WAHOO PROOF 12x18,SW10085A,197-2,12x18
32866,54127,427638,BIGP,1823BP057F4,SW10085B BIGP 1823BP057F4 - 1948 WOLRD SERIES WAHOO PROOF 17.5x23,SW10085B,197-3,17.5x23
32866,54127,425811,BIGP,1218BP058F3,SW10086A BIGP 1218BP058F3 - 1955 CLEVELAND INDIANS PROOF 12x18,SW10086A,197-2,12x18
32866,54127,427639,BIGP,1823BP058F4,SW10086B BIGP 1823BP058F4 - 1955 CLEVELAND INDIANS PROOF 17.5x23,SW10086B,197-3,17.5x23
32866,54127,425812,BIGP,1218BP059F3,SW10087A BIGP 1218BP059F3 - 1956 CLEVELAND INDIANS PROOF 12x18,SW10087A,197-2,12x18
32866,54127,427640,BIGP,1823BP059F4,SW10087B BIGP 1823BP059F4 - 1956 CLEVELAND INDIANS PROOF 17.5x23,SW10087B,197-3,17.5x23
32866,54127,425813,BIGP,1218BP060F3,SW10088A BIGP 1218BP060F3 - INDIANS OFFICIAL SCONE BOOK PROOF 12x18,SW10088A,197-2,12x18
32866,54127,427641,BIGP,1823BP060F4,SW10088B BIGP 1823BP060F4 - INDIANS OFFICIAL SCONE BOOK PROOF 17.5x23,SW10088B,197-3,17.5x23
32866,54127,425814,BIGP,1218BP061F3,SW10089A BIGP 1218BP061F3 - 1957 CLEVELAND INDIANS PROOF 12x18,SW10089A,197-2,12x18
32866,54127,427642,BIGP,1823BP061F4,SW10089B BIGP 1823BP061F4 - 1957 CLEVELAND INDIANS PROOF 17.5x23,SW10089B,197-3,17.5x23
32866,54127,425815,BIGP,1218BP063F3,SW10090A BIGP 1218BP063F3 - LONG LIVE THE CHIEF PROOF 12x18,SW10090A,197-2,12x18
32866,54127,427643,BIGP,1823BP063F4,SW10090B BIGP 1823BP063F4 - LONG LIVE THE CHIEF PROOF 17.5x23,SW10090B,197-3,17.5x23
32866,54127,427029,BIGP,1218BP084F3,SW10091A BIGP 1218BP084F3 - HIST 006 PROOF 12x18,SW10091A,197-2,12x18
32866,54127,428085,BIGP,1823BP084F4,SW10091B BIGP 1823BP084F4 - HIST 006 PROOF 17.5x23,SW10091B,197-3,17.5x23
32866,54127,427030,BIGP,1218BP085F3,SW10092A BIGP 1218BP085F3 - HIST 007 PROOF 12x18,SW10092A,197-2,12x18
32866,54127,428086,BIGP,1823BP085F4,SW10092B BIGP 1823BP085F4 - HIST 007 PROOF 17.5x23,SW10092B,197-3,17.5x23
32866,54127,425816,BIGP,1218BP086F3,SW10093A BIGP 1218BP086F3 - HIST 008 PROOF 12x18,SW10093A,197-2,12x18
32866,54127,427644,BIGP,1823BP086F4,SW10093B BIGP 1823BP086F4 - HIST 008 PROOF 17.5x23,SW10093B,197-3,17.5x23
32866,54127,427031,BIGP,1218BP091F3,SW10094A BIGP 1218BP091F3 - HIST 013 PROOF 12x18,SW10094A,197-2,12x18
32866,54127,428087,BIGP,1823BP091F4,SW10094B BIGP 1823BP091F4 - HIST 013 PROOF 17.5x23,SW10094B,197-3,17.5x23
32866,54127,427032,BIGP,1218BP093F3,SW10095A BIGP 1218BP093F3 - HIST 015 PROOF 12x18,SW10095A,197-2,12x18
32866,54127,428088,BIGP,1823BP093F4,SW10095B BIGP 1823BP093F4 - HIST 015 PROOF 17.5x23,SW10095B,197-3,17.5x23
32866,54127,425817,BIGP,1218BP094F3,SW10096A BIGP 1218BP094F3 - HIST 016 PROOF 12x18,SW10096A,197-2,12x18
32866,54127,427645,BIGP,1823BP094F4,SW10096B BIGP 1823BP094F4 - HIST 016 PROOF 17.5x23,SW10096B,197-3,17.5x23
32866,54127,425818,BIGP,1218BP095F3,SW10097A BIGP 1218BP095F3 - HIST 017 PROOF 12x18,SW10097A,197-2,12x18
32866,54127,427646,BIGP,1823BP095F4,SW10097B BIGP 1823BP095F4 - HIST 017 PROOF 17.5x23,SW10097B,197-3,17.5x23
32866,54127,427033,BIGP,1218BP096F3,SW10098A BIGP 1218BP096F3 - HIST 018 PROOF 12x18,SW10098A,197-2,12x18
32866,54127,428089,BIGP,1823BP096F4,SW10098B BIGP 1823BP096F4 - HIST 018 PROOF 17.5x23,SW10098B,197-3,17.5x23
32866,54127,427034,BIGP,1218BP097F3,SW10099A BIGP 1218BP097F3 - HIST 019 PROOF 12x18,SW10099A,197-2,12x18
32866,54127,428090,BIGP,1823BP097F4,SW10099B BIGP 1823BP097F4 - HIST 019 PROOF 17.5x23,SW10099B,197-3,17.5x23
32866,54127,427035,BIGP,1218BP098F3,SW10100A BIGP 1218BP098F3 - HIST 020 PROOF 12x18,SW10100A,197-2,12x18
32866,54127,428091,BIGP,1823BP098F4,SW10100B BIGP 1823BP098F4 - HIST 020 PROOF 17.5x23,SW10100B,197-3,17.5x23
32866,54127,427036,BIGP,1218BP099F3,SW10101A BIGP 1218BP099F3 - HIST 021 PROOF 12x18,SW10101A,197-2,12x18
32866,54127,428092,BIGP,1823BP099F4,SW10101B BIGP 1823BP099F4 - HIST 021 PROOF 17.5x23,SW10101B,197-3,17.5x23
32866,54127,427037,BIGP,1218BP100F3,SW10102A BIGP 1218BP100F3 - HIST 022 PROOF 12x18,SW10102A,197-2,12x18
32866,54127,428093,BIGP,1823BP100F4,SW10102B BIGP 1823BP100F4 - HIST 022 PROOF 17.5x23,SW10102B,197-3,17.5x23
32866,54127,427038,BIGP,1218BP102F3,SW10103A BIGP 1218BP102F3 - HIST 024 PROOF 12x18,SW10103A,197-2,12x18
32866,54127,428094,BIGP,1823BP102F4,SW10103B BIGP 1823BP102F4 - HIST 024 PROOF 17.5x23,SW10103B,197-3,17.5x23
32866,54127,427039,BIGP,1218BP103F3,SW10104A BIGP 1218BP103F3 - HIST 025 PROOF 12x18,SW10104A,197-2,12x18
32866,54127,428095,BIGP,1823BP103F4,SW10104B BIGP 1823BP103F4 - HIST 025 PROOF 17.5x23,SW10104B,197-3,17.5x23
32866,54127,427040,BIGP,1218BP104F3,SW10105A BIGP 1218BP104F3 - HIST 026 PROOF 12x18,SW10105A,197-2,12x18
32866,54127,428096,BIGP,1823BP104F4,SW10105B BIGP 1823BP104F4 - HIST 026 PROOF 17.5x23,SW10105B,197-3,17.5x23
32866,54127,427041,BIGP,1218BP105F3,SW10106A BIGP 1218BP105F3 - HIST 027 PROOF 12x18,SW10106A,197-2,12x18
32866,54127,428097,BIGP,1823BP105F4,SW10106B BIGP 1823BP105F4 - HIST 027 PROOF 17.5x23,SW10106B,197-3,17.5x23
32866,54127,427042,BIGP,1218BP106F3,SW10107A BIGP 1218BP106F3 - HIST 028 PROOF 12x18,SW10107A,197-2,12x18
32866,54127,428098,BIGP,1823BP106F4,SW10107B BIGP 1823BP106F4 - HIST 028 PROOF 17.5x23,SW10107B,197-3,17.5x23
32866,54127,425819,BIGP,1218BP107F3,SW10108A BIGP 1218BP107F3 - HIST 029 PROOF 12x18,SW10108A,197-2,12x18
32866,54127,427647,BIGP,1823BP107F4,SW10108B BIGP 1823BP107F4 - HIST 029 PROOF 17.5x23,SW10108B,197-3,17.5x23
32866,54127,425820,BIGP,1218BP108F3,SW10109A BIGP 1218BP108F3 - HIST 030 PROOF 12x18,SW10109A,197-2,12x18
32866,54127,427648,BIGP,1823BP108F4,SW10109B BIGP 1823BP108F4 - HIST 030 PROOF 17.5x23,SW10109B,197-3,17.5x23
32866,54127,427043,BIGP,1218BP109F3,SW10110A BIGP 1218BP109F3 - HIST 032 PROOF 12x18,SW10110A,197-2,12x18
32866,54127,428099,BIGP,1823BP109F4,SW10110B BIGP 1823BP109F4 - HIST 032 PROOF 17.5x23,SW10110B,197-3,17.5x23
32866,54127,427044,BIGP,1218BP111F3,SW10111A BIGP 1218BP111F3 - HIST 034 PROOF 12x18,SW10111A,197-2,12x18
32866,54127,428100,BIGP,1823BP111F4,SW10111B BIGP 1823BP111F4 - HIST 034 PROOF 17.5x23,SW10111B,197-3,17.5x23
32866,54127,427045,BIGP,1218BP112F3,SW10112A BIGP 1218BP112F3 - HIST 035 PROOF 12x18,SW10112A,197-2,12x18
32866,54127,428101,BIGP,1823BP112F4,SW10112B BIGP 1823BP112F4 - HIST 035 PROOF 17.5x23,SW10112B,197-3,17.5x23
32866,54127,425821,BIGP,1218BP113F3,SW10113A BIGP 1218BP113F3 - HIST 036 PROOF 12x18,SW10113A,197-2,12x18
32866,54127,427649,BIGP,1823BP113F4,SW10113B BIGP 1823BP113F4 - HIST 036 PROOF 17.5x23,SW10113B,197-3,17.5x23
32866,54127,425822,BIGP,1218BP114F3,SW10114A BIGP 1218BP114F3 - HIST 037 PROOF 12x18,SW10114A,197-2,12x18
32866,54127,427650,BIGP,1823BP114F4,SW10114B BIGP 1823BP114F4 - HIST 037 PROOF 17.5x23,SW10114B,197-3,17.5x23
32866,54127,427046,BIGP,1218BP115F3,SW10115A BIGP 1218BP115F3 - HIST 038 PROOF 12x18,SW10115A,197-2,12x18
32866,54127,428102,BIGP,1823BP115F4,SW10115B BIGP 1823BP115F4 - HIST 038 PROOF 17.5x23,SW10115B,197-3,17.5x23
32866,54127,425823,BIGP,1218BP116F3,SW10116A BIGP 1218BP116F3 - HIST 039 PROOF 12x18,SW10116A,197-2,12x18
32866,54127,427651,BIGP,1823BP116F4,SW10116B BIGP 1823BP116F4 - HIST 039 PROOF 17.5x23,SW10116B,197-3,17.5x23
32866,54127,427047,BIGP,1218BP117F3,SW10117A BIGP 1218BP117F3 - HIST 040 PROOF 12x18,SW10117A,197-2,12x18
32866,54127,428103,BIGP,1823BP117F4,SW10117B BIGP 1823BP117F4 - HIST 040 PROOF 17.5x23,SW10117B,197-3,17.5x23
32866,54127,425824,BIGP,1218BP118F3,SW10118A BIGP 1218BP118F3 - HIST 041 PROOF 12x18,SW10118A,197-2,12x18
32866,54127,427652,BIGP,1823BP118F4,SW10118B BIGP 1823BP118F4 - HIST 041 PROOF 17.5x23,SW10118B,197-3,17.5x23
32866,54127,425825,BIGP,1218BP119F3,SW10119A BIGP 1218BP119F3 - HIST 042 PROOF 12x18,SW10119A,197-2,12x18
32866,54127,427653,BIGP,1823BP119F4,SW10119B BIGP 1823BP119F4 - HIST 042 PROOF 17.5x23,SW10119B,197-3,17.5x23
32866,54127,425826,BIGP,1218BP120F3,SW10120A BIGP 1218BP120F3 - HIST 043 PROOF 12x18,SW10120A,197-2,12x18
32866,54127,427654,BIGP,1823BP120F4,SW10120B BIGP 1823BP120F4 - HIST 043 PROOF 17.5x23,SW10120B,197-3,17.5x23
32866,54127,427048,BIGP,1218BP121F3,SW10121A BIGP 1218BP121F3 - HIST 044 PROOF 12x18,SW10121A,197-2,12x18
32866,54127,428104,BIGP,1823BP121F4,SW10121B BIGP 1823BP121F4 - HIST 044 PROOF 17.5x23,SW10121B,197-3,17.5x23
32866,54127,427049,BIGP,1218BP122F3,SW10122A BIGP 1218BP122F3 - HIST 045 PROOF 12x18,SW10122A,197-2,12x18
32866,54127,428105,BIGP,1823BP122F4,SW10122B BIGP 1823BP122F4 - HIST 045 PROOF 17.5x23,SW10122B,197-3,17.5x23
32866,54127,427050,BIGP,1218BP123F3,SW10123A BIGP 1218BP123F3 - HIST 046 PROOF 12x18,SW10123A,197-2,12x18
32866,54127,428106,BIGP,1823BP123F4,SW10123B BIGP 1823BP123F4 - HIST 046 PROOF 17.5x23,SW10123B,197-3,17.5x23
32866,54127,427051,BIGP,1218BP124F3,SW10124A BIGP 1218BP124F3 - HIST 047 PROOF 12x18,SW10124A,197-2,12x18
32866,54127,428107,BIGP,1823BP124F4,SW10124B BIGP 1823BP124F4 - HIST 047 PROOF 17.5x23,SW10124B,197-3,17.5x23
32866,54127,427052,BIGP,1218BP125F3,SW10125A BIGP 1218BP125F3 - HIST 048 PROOF 12x18,SW10125A,197-2,12x18
32866,54127,428108,BIGP,1823BP125F4,SW10125B BIGP 1823BP125F4 - HIST 048 PROOF 17.5x23,SW10125B,197-3,17.5x23
32866,54127,427053,BIGP,1218BP126F3,SW10126A BIGP 1218BP126F3 - HIST 049 PROOF 12x18,SW10126A,197-2,12x18
32866,54127,428109,BIGP,1823BP126F4,SW10126B BIGP 1823BP126F4 - HIST 049 PROOF 17.5x23,SW10126B,197-3,17.5x23
32866,54127,427054,BIGP,1218BP127F3,SW10127A BIGP 1218BP127F3 - HIST 050 PROOF 12x18,SW10127A,197-2,12x18
32866,54127,428110,BIGP,1823BP127F4,SW10127B BIGP 1823BP127F4 - HIST 050 PROOF 17.5x23,SW10127B,197-3,17.5x23
32866,54127,425827,BIGP,1218BP129F3,SW10128A BIGP 1218BP129F3 - HIST 052 PROOF 12x18,SW10128A,197-2,12x18
32866,54127,427655,BIGP,1823BP129F4,SW10128B BIGP 1823BP129F4 - HIST 052 PROOF 17.5x23,SW10128B,197-3,17.5x23
32866,54127,427055,BIGP,1218BP130F3,SW10129A BIGP 1218BP130F3 - HIST 053 PROOF 12x18,SW10129A,197-2,12x18
32866,54127,428111,BIGP,1823BP130F4,SW10129B BIGP 1823BP130F4 - HIST 053 PROOF 17.5x23,SW10129B,197-3,17.5x23
32866,54127,427056,BIGP,1218BP131F3,SW10130A BIGP 1218BP131F3 - HIST 054 PROOF 12x18,SW10130A,197-2,12x18
32866,54127,428112,BIGP,1823BP131F4,SW10130B BIGP 1823BP131F4 - HIST 054 PROOF 17.5x23,SW10130B,197-3,17.5x23
32866,54127,427057,BIGP,1218BP132F3,SW10131A BIGP 1218BP132F3 - HIST 055 PROOF 12x18,SW10131A,197-2,12x18
32866,54127,428113,BIGP,1823BP132F4,SW10131B BIGP 1823BP132F4 - HIST 055 PROOF 17.5x23,SW10131B,197-3,17.5x23
32866,54127,427058,BIGP,1218BP133F3,SW10132A BIGP 1218BP133F3 - HIST 056 PROOF 12x18,SW10132A,197-2,12x18
32866,54127,428114,BIGP,1823BP133F4,SW10132B BIGP 1823BP133F4 - HIST 056 PROOF 17.5x23,SW10132B,197-3,17.5x23
32866,54127,427059,BIGP,1218BP143F3,SW10133A BIGP 1218BP143F3 - HIST 066 PROOF 12x18,SW10133A,197-2,12x18
32866,54127,428115,BIGP,1823BP143F4,SW10133B BIGP 1823BP143F4 - HIST 066 PROOF 17.5x23,SW10133B,197-3,17.5x23
32866,54127,427060,BIGP,1218BP162F3,SW10134A BIGP 1218BP162F3 - HIST 084 PROOF 12x18,SW10134A,197-2,12x18
32866,54127,428116,BIGP,1823BP162F4,SW10134B BIGP 1823BP162F4 - HIST 084 PROOF 17.5x23,SW10134B,197-3,17.5x23
32866,54127,427061,BIGP,1218BP163F3,SW10135A BIGP 1218BP163F3 - HIST 086 PROOF 12x18,SW10135A,197-2,12x18
32866,54127,427062,BIGP,1218BP164F3,SW10136A BIGP 1218BP164F3 - HIST 087 PROOF 12x18,SW10136A,197-2,12x18
32866,54127,425828,BIGP,1218BP165F3,SW10137A BIGP 1218BP165F3 - HIST 088 PROOF 12x18,SW10137A,197-2,12x18
32866,54127,427063,BIGP,1218BP166F3,SW10138A BIGP 1218BP166F3 - HIST 031 PROOF 12x18,SW10138A,197-2,12x18
32866,54127,425829,BIGP,1218BP167F3,SW10139A BIGP 1218BP167F3 - WAHOO PRESS #2 PROOF 12x18,SW10139A,197-2,12x18
32866,54127,427656,BIGP,1823BP167F4,SW10139B BIGP 1823BP167F4 - WAHOO PRESS #2 PROOF 17.5x23,SW10139B,197-3,17.5x23
32866,54127,427064,BIGP,1218BP168F3,SW10140A BIGP 1218BP168F3 - OKLAHOMA STATE UNIVERSITY ORANGE PROOF 12x18,SW10140A,197-2,12x18
32866,54127,427065,BIGP,1218BP169F3,SW10141A BIGP 1218BP169F3 - OKLAHOMA UNIVERSITY LOGO PROOF 12x18,SW10141A,197-2,12x18
32866,54127,425830,BIGP,1218BP170F3,SW10142A BIGP 1218BP170F3 - WAHOO CLASSIC PROOF 12x18,SW10142A,197-2,12x18
32866,54127,427657,BIGP,1823BP170F4,SW10142B BIGP 1823BP170F4 - WAHOO CLASSIC PROOF 17.5x23,SW10142B,197-3,17.5x23
32866,54127,425831,BIGP,1218BP171F3,SW10143A BIGP 1218BP171F3 - MYLES PROOF 12x18,SW10143A,197-2,12x18
32866,54127,427658,BIGP,1823BP171F4,SW10143B BIGP 1823BP171F4 - MYLES PROOF 17.5x23,SW10143B,197-3,17.5x23
32866,54127,425832,BIGP,1218BP172F3,SW10144A BIGP 1218BP172F3 - WAHOO MUSCLE PROOF 12x18,SW10144A,197-2,12x18
32866,54127,427659,BIGP,1823BP172F4,SW10144B BIGP 1823BP172F4 - WAHOO MUSCLE PROOF 17.5x23,SW10144B,197-3,17.5x23
32866,54127,425833,BIGP,1218BP174F3,SW10145A BIGP 1218BP174F3 - NJOKU JUMP PROOF 12x18,SW10145A,197-2,12x18
32866,54127,427660,BIGP,1823BP174F4,SW10145B BIGP 1823BP174F4 - NJOKU JUMP PROOF 17.5x23,SW10145B,197-3,17.5x23
32866,54127,425834,BIGP,1218BP175F3,SW10146A BIGP 1218BP175F3 - NJOKU CATCH PROOF 12x18,SW10146A,197-2,12x18
32866,54127,427661,BIGP,1823BP175F4,SW10146B BIGP 1823BP175F4 - NJOKU CATCH PROOF 17.5x23,SW10146B,197-3,17.5x23
32866,54127,425835,BIGP,1218BP176F3,SW10147A BIGP 1218BP176F3 - CHUBB PROOF 12x18,SW10147A,197-2,12x18
32831,54125,425736,GART,1218AAA11F3,SW10147PXA GART 1218AAA11F3 - AFRICAN AMERICAN WOMAN WITH LION PROOF 12x18,SW10147PXA,197-2,12x18
32831,54125,427565,GART,1823AAA18F4,SW10148B GART 1823AAA18F4 - AFRICAN AMERICAN GRANDMA AND ME PROOF 17.5x23,SW10148B,197-3,17.5x23
32831,54125,425737,GART,1218AAA18F3,SW10148PA GART 1218AAA18F3 - AFRICAN AMERICAN GRANDMA AND ME PROOF 12x18,SW10148PA,197-2,12x18
32831,54125,427566,GART,1823AAA19F4,SW10149B GART 1823AAA19F4 - AFRICAN AMERICAN JUMPING FOR JOY PROOF 17.5x23,SW10149B,197-3,17.5x23
32831,54125,425738,GART,1218AAA19F3,SW10149PXA GART 1218AAA19F3 - AFRICAN AMERICAN JUMPING FOR JOY PROOF 12x18,SW10149PXA,197-2,12x18
32831,54125,427567,GART,1823AAA61F4,SW10150B GART 1823AAA61F4 - AFRICAN AMERICAN WOMAN WITH CHEETAH PROOF 17.5x23,SW10150B,197-3,17.5x23
32831,54125,425739,GART,1218AAA61F3,SW10150PXA GART 1218AAA61F3 - AFRICAN AMERICAN WOMAN WITH CHEETAH PROOF 12x18,SW10150PXA,197-2,12x18
32831,54125,427568,GART,1823AAA62F4,SW10151B GART 1823AAA62F4 - AFRICAN AMERICAN 4 LADIES IN HATS PROOF 17.5x23,SW10151B,197-3,17.5x23
32831,54125,425740,GART,1218AAA62F3,SW10151PA GART 1218AAA62F3 - AFRICAN AMERICAN 4 LADIES IN HATS PROOF 12x18,SW10151PA,197-2,12x18
32831,54125,428026,GART,1823AALSF4,SW10152B GART 1823AALSF4 - AFRICAN AMERICAN LAST SUPPER PROOF 17.5x23,SW10152B,197-3,17.5x23
32831,54125,426968,GART,1218AALSF3,SW10152PXA GART 1218AALSF3 - AFRICAN AMERICAN LAST SUPPER PROOF 12x18,SW10152PXA,197-2,12x18
32831,54125,427569,GART,1823AAPGF4,SW10153B GART 1823AAPGF4 - AFRICAN AMERICAN PG LOVE PROOF 17.5x23,SW10153B,197-3,17.5x23
32831,54125,425741,GART,1218AAPGF3,SW10153PA GART 1218AAPGF3 - AFRICAN AMERICAN PG LOVE PROOF 12x18,SW10153PA,197-2,12x18
32831,54125,428027,GART,1823ABBYF4,SW10154B GART 1823ABBYF4 - ABBEY ROAD PROOF 17.5x23,SW10154B,197-3,17.5x23
32831,54125,426969,GART,1218ABBYF3,SW10154PXA GART 1218ABBYF3 - ABBEY ROAD PROOF 12x18,SW10154PXA,197-2,12x18
32831,54125,427570,GART,1823ACFF4,SW10155B GART 1823ACFF4 - MY HERO ACADEMIA FACES PROOF 17.5x23,SW10155B,197-3,17.5x23
32831,54125,425742,GART,1218ACFF3,SW10155PXA GART 1218ACFF3 - MY HERO ACADEMIA FACES PROOF 12x18,SW10155PXA,197-2,12x18
32831,54125,427571,GART,1823ACSF4,SW10156B GART 1823ACSF4 - MY HERO ACADEMIA SELFIE PROOF 17.5x23,SW10156B,197-3,17.5x23
32831,54125,425743,GART,1218ACSF3,SW10156PXA GART 1218ACSF3 - MY HERO ACADEMIA SELFIE PROOF 12x18,SW10156PXA,197-2,12x18
32831,54125,427572,GART,1823ALI07F4,SW10157B GART 1823ALI07F4 - ALI UNDERWATER PROOF 17.5x23,SW10157B,197-3,17.5x23
32831,54125,425744,GART,1218ALI07F3,SW10157PXA GART 1218ALI07F3 - ALI UNDERWATER PROOF 12x18,SW10157PXA,197-2,12x18
32831,54125,427609,GART,1823BATVF4,SW10158B GART 1823BATVF4 - BATMAN VILLAIN COLLAGE PROOF 17.5x23,SW10158B,197-3,17.5x23
32831,54125,425781,GART,1218BATVF3,SW10158PXA GART 1218BATVF3 - BATMAN VILLAIN COLLAGE PROOF 12x18,SW10158PXA,197-2,12x18
32831,54125,428030,GART,1823BB01F4,SW10159B GART 1823BB01F4 - GANGSTER BARBERSHOP PROOF 17.5x23,SW10159B,197-3,17.5x23
32831,54125,426972,GART,1218BB01F3,SW10159PXA GART 1218BB01F3 - GANGSTER BARBERSHOP PROOF 12x18,SW10159PXA,197-2,12x18
32831,54125,428031,GART,1823BB02F4,SW10160B GART 1823BB02F4 - JOKER BARBERSHOP PROOF 17.5x23,SW10160B,197-3,17.5x23
32831,54125,426973,GART,1218BB02F3,SW10160PXA GART 1218BB02F3 - JOKER BARBERSHOP PROOF 12x18,SW10160PXA,197-2,12x18
32831,54125,428032,GART,1823BB03F4,SW10161B GART 1823BB03F4 - DEMOCRAT BARBERSHOP PROOF 17.5x23,SW10161B,197-3,17.5x23
32831,54125,426974,GART,1218BB03F3,SW10161PXA GART 1218BB03F3 - DEMOCRAT BARBERSHOP PROOF 12x18,SW10161PXA,197-2,12x18
32831,54125,428033,GART,1823BB04F4,SW10162B GART 1823BB04F4 - REPUBLICAN BARBERSHOP PROOF 17.5x23,SW10162B,197-3,17.5x23
32831,54125,426975,GART,1218BB04F3,SW10162PXA GART 1218BB04F3 - REPUBLICAN BARBERSHOP PROOF 12x18,SW10162PXA,197-2,12x18
32831,54125,428037,GART,1823BB08F4,SW10163B GART 1823BB08F4 - TONY SOPRANO GANGSTER BARBERSHOP PROOF 17.5x23,SW10163B,197-3,17.5x23
32831,54125,426979,GART,1218BB08F3,SW10163PXA GART 1218BB08F3 - TONY SOPRANO GANGSTER BARBERSHOP PROOF 12x18,SW10163PXA,197-2,12x18
32831,54125,428042,GART,1823BB16F4,SW10164B GART 1823BB16F4 - HP PROFESSORS BARBERSHOP PROOF 17.5x23,SW10164B,197-3,17.5x23
32831,54125,426985,GART,1218BB16F3,SW10164PXA GART 1218BB16F3 - HP PROFESSORS BARBERSHOP PROOF 12x18,SW10164PXA,197-2,12x18
32831,54125,428043,GART,1823BB17F4,SW10165B GART 1823BB17F4 - AVENGERS BARBERSHOP PROOF 17.5x23,SW10165B,197-3,17.5x23
32831,54125,426986,GART,1218BB17F3,SW10165PXA GART 1218BB17F3 - AVENGERS BARBERSHOP PROOF 12x18,SW10165PXA,197-2,12x18
32831,54125,428053,GART,1823BB27F4,SW10166B GART 1823BB27F4 - WILD WEST BARBERSHOP PROOF 17.5x23,SW10166B,197-3,17.5x23
32831,54125,426996,GART,1218BB27F3,SW10166PXA GART 1218BB27F3 - WILD WEST BARBERSHOP PROOF 12x18,SW10166PXA,197-2,12x18
32831,54125,428056,GART,1823BCGPF4,SW10167B GART 1823BCGPF4 - BIG CHRIS GANGSTER POKER PROOF 17.5x23,SW10167B,197-3,17.5x23
32831,54125,426999,GART,1218BCGPF3,SW10167PXA GART 1218BCGPF3 - BIG CHRIS GANGSTER POKER PROOF 12x18,SW10167PXA,197-2,12x18
32831,54125,427614,GART,1823BM01F4,SW10168B GART 1823BM01F4 - BOB MARLEY CRY PROOF 17.5x23,SW10168B,197-3,17.5x23
32831,54125,425786,GART,1218BM01F3,SW10168PA GART 1218BM01F3 - BOB MARLEY CRY PROOF 12x18,SW10168PA,197-2,12x18
32831,54125,428057,GART,1823BM04F4,SW10169B GART 1823BM04F4 - BOB MARLEY 3 FACE PROOF 17.5x23,SW10169B,197-3,17.5x23
32831,54125,427000,GART,1218BM04F3,SW10169PXA GART 1218BM04F3 - BOB MARLEY 3 FACE PROOF 12x18,SW10169PXA,197-2,12x18
